Printout for SDDS file twiss.twi

       s            betax          betay           etax           etay     
       m              m              m              m              m       
---------------------------------------------------------------------------
  7.461791e+02   2.291884e+00   7.726126e+00   2.357054e-02   0.000000e+00 
  7.462261e+02   2.163740e+00   7.683433e+00   2.278988e-02   0.000000e+00 
  7.464971e+02   1.584878e+00   7.238093e+00   1.894390e-02   0.000000e+00 
  7.467681e+02   1.254205e+00   6.431892e+00   1.634081e-02   0.000000e+00 
  7.467681e+02   1.254205e+00   6.431892e+00   1.634081e-02   0.000000e+00 
  7.470391e+02   1.133663e+00   5.355896e+00   1.490624e-02   0.000000e+00 
  7.473101e+02   1.209377e+00   4.131647e+00   1.459922e-02   0.000000e+00 
  7.473101e+02   1.209377e+00   4.131647e+00   1.459922e-02   0.000000e+00 
  7.473571e+02   1.241725e+00   3.917726e+00   1.464281e-02   0.000000e+00 
  7.476371e+02   1.052990e+00   4.119484e+00   1.223354e-02   0.000000e+00 
  7.476821e+02   9.708497e-01   4.398851e+00   1.144167e-02   0.000000e+00 
  7.476821e+02   9.708497e-01   4.398851e+00   1.144167e-02   0.000000e+00 
  7.477264e+02   8.971976e-01   4.683596e+00   1.066254e-02   0.000000e+00 
  7.480294e+02   6.094730e-01   6.656230e+00   6.021472e-03   0.000000e+00 
  7.483324e+02   6.883810e-01   8.361239e+00   2.734387e-03   0.000000e+00 
  7.483324e+02   6.883810e-01   8.361239e+00   2.734387e-03   0.000000e+00 
  7.486354e+02   1.156311e+00   9.429245e+00   7.996960e-04   0.000000e+00 
  7.489384e+02   2.113094e+00   9.603709e+00   2.094379e-04   0.000000e+00 
  7.489384e+02   2.113094e+00   9.603709e+00   2.094379e-04   0.000000e+00 
  7.489854e+02   2.313922e+00   9.555706e+00   2.221337e-04   0.000000e+00 
  7.491464e+02   3.424592e+00   8.338685e+00   2.795191e-04   0.000000e+00 
  7.492254e+02   4.256420e+00   7.306128e+00   3.150403e-04   0.000000e+00 
  7.493754e+02   6.093477e+00   5.537727e+00   3.824855e-04   0.000000e+00 
  7.494544e+02   7.196682e+00   4.707566e+00   4.180066e-04   0.000000e+00 
  7.497994e+02   7.261530e+00   4.136242e+00   4.277982e-04   0.000000e+00 
  7.498744e+02   6.231718e+00   4.604913e+00   3.980990e-04   0.000000e+00 
  7.500434e+02   4.989500e+00   4.978156e+00   3.604621e-04   0.000000e+00 
  7.501285e+02   4.801061e+00   4.790268e+00   3.557699e-04   0.000000e+00 
  7.501285e+02   4.801061e+00   4.790268e+00   3.557699e-04   0.000000e+00 
  7.502137e+02   4.619210e+00   4.608963e+00   3.510777e-04   0.000000e+00 
  7.502137e+02   4.619210e+00   4.608963e+00   3.510777e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.525207e+02   2.200010e+00   2.202135e+00   2.239319e-04   0.000000e+00 
  7.548277e+02   4.619196e+00   4.629047e+00   9.678610e-05   0.000000e+00 
  7.548277e+02   4.619196e+00   4.629047e+00   9.678610e-05   0.000000e+00 
  7.549128e+02   4.801046e+00   4.811093e+00   9.209393e-05   0.000000e+00 
  7.549128e+02   4.801046e+00   4.811093e+00   9.209393e-05   0.000000e+00 
  7.549979e+02   4.989485e+00   4.999722e+00   8.740175e-05   0.000000e+00 
  7.551669e+02   6.231699e+00   4.624653e+00   8.465613e-05   0.000000e+00 
  7.552419e+02   7.261508e+00   4.153848e+00   8.632151e-05   0.000000e+00 
  7.555869e+02   7.196660e+00   4.726524e+00   6.653345e-05   0.000000e+00 
  7.556659e+02   6.093458e+00   5.559729e+00   5.621469e-05   0.000000e+00 
  7.558159e+02   4.256408e+00   7.334506e+00   3.662209e-05   0.000000e+00 
  7.558949e+02   3.424583e+00   8.370731e+00   2.630333e-05   0.000000e+00 
  7.560559e+02   2.313915e+00   9.591710e+00   6.408748e-06   0.000000e+00 
  7.561029e+02   2.113088e+00   9.639685e+00   8.198975e-07   0.000000e+00 
  7.564059e+02   1.156308e+00   9.463169e+00   6.318865e-04   0.000000e+00 
  7.567089e+02   6.883812e-01   8.389858e+00   2.598888e-03   0.000000e+00 
  7.567089e+02   6.883812e-01   8.389858e+00   2.598888e-03   0.000000e+00 
  7.570119e+02   6.094747e-01   6.677491e+00   5.911835e-03   0.000000e+00 
  7.573149e+02   8.972002e-01   4.696973e+00   1.057407e-02   0.000000e+00 
  7.573149e+02   8.972002e-01   4.696973e+00   1.057407e-02   0.000000e+00 
  7.573592e+02   9.708524e-01   4.411130e+00   1.135601e-02   0.000000e+00 
  7.573592e+02   9.708524e-01   4.411130e+00   1.135601e-02   0.000000e+00 
  7.574042e+02   1.052993e+00   4.130689e+00   1.215074e-02   0.000000e+00 
  7.576842e+02   1.241727e+00   3.926292e+00   1.459173e-02   0.000000e+00 
  7.577312e+02   1.209379e+00   4.140315e+00   1.455546e-02   0.000000e+00 
  7.580022e+02   1.133663e+00   5.364717e+00   1.490431e-02   0.000000e+00 
  7.582732e+02   1.254203e+00   6.440060e+00   1.638063e-02   0.000000e+00 
  7.582732e+02   1.254203e+00   6.440060e+00   1.638063e-02   0.000000e+00 
  7.585442e+02   1.584874e+00   7.244874e+00   1.902662e-02   0.000000e+00 
  7.588152e+02   2.163734e+00   7.688250e+00   2.291787e-02   0.000000e+00 
  7.588152e+02   2.163734e+00   7.688250e+00   2.291787e-02   0.000000e+00 
  7.588622e+02   2.291877e+00   7.730563e+00   2.370666e-02   0.000000e+00 
  7.589722e+02   2.733629e+00   7.470539e+00   2.612808e-02   0.000000e+00 
  7.590472e+02   3.153340e+00   7.060051e+00   2.818426e-02   0.000000e+00 
  7.590472e+02   3.153340e+00   7.060051e+00   2.818426e-02   0.000000e+00 
  7.590472e+02   3.153340e+00   7.060051e+00   2.818426e-02   0.000000e+00 
  7.592942e+02   4.774501e+00   5.801128e+00   3.495595e-02   0.000000e+00 
  7.594642e+02   6.103225e+00   5.017511e+00   3.961664e-02   0.000000e+00 
  7.594642e+02   6.103225e+00   5.017511e+00   3.961664e-02   0.000000e+00 
  7.594642e+02   6.103225e+00   5.017511e+00   3.961664e-02   0.000000e+00 
  7.594642e+02   6.103225e+00   5.017511e+00   3.961664e-02   0.000000e+00 
  7.598372e+02   9.627009e+00   3.534866e+00   4.984272e-02   0.000000e+00 
  7.599272e+02   1.060242e+01   3.225822e+00   5.231013e-02   0.000000e+00 
  7.599942e+02   1.136016e+01   3.008050e+00   5.414699e-02   0.000000e+00 
  7.601042e+02   1.200326e+01   2.828949e+00   5.565427e-02   0.000000e+00 
  7.601792e+02   1.200125e+01   2.820165e+00   5.564405e-02   0.000000e+00 
  7.604262e+02   1.200125e+01   2.819495e+00   5.561038e-02   0.000000e+00 
  7.605012e+02   1.200326e+01   2.827872e+00   5.560016e-02   0.000000e+00 
  7.606112e+02   1.136016e+01   3.006294e+00   5.406465e-02   0.000000e+00 
  7.606782e+02   1.060242e+01   3.223574e+00   5.221182e-02   0.000000e+00 
  7.607682e+02   9.627002e+00   3.531913e+00   4.972295e-02   0.000000e+00 
  7.609812e+02   7.512387e+00   4.336874e+00   4.383262e-02   0.000000e+00 
  7.611312e+02   6.186783e+00   4.967216e+00   3.968450e-02   0.000000e+00 
  7.612190e+02   5.473582e+00   5.360512e+00   3.725647e-02   0.000000e+00 
  7.612190e+02   5.473582e+00   5.360512e+00   3.725647e-02   0.000000e+00 
  7.613112e+02   4.774491e+00   5.792861e+00   3.470676e-02   0.000000e+00 
  7.613112e+02   4.774491e+00   5.792861e+00   3.470676e-02   0.000000e+00 
  7.613112e+02   4.774491e+00   5.792861e+00   3.470676e-02   0.000000e+00 
  7.615582e+02   3.153331e+00   7.048766e+00   2.787619e-02   0.000000e+00 
  7.616332e+02   2.733620e+00   7.458262e+00   2.580213e-02   0.000000e+00 
  7.617432e+02   2.310435e+00   7.659416e+00   2.344179e-02   0.000000e+00 
  7.618012e+02   2.171229e+00   7.546770e+00   2.254530e-02   0.000000e+00 
  7.621042e+02   1.616524e+00   6.770172e+00   1.862506e-02   0.000000e+00 
  7.624072e+02   1.329087e+00   5.679112e+00   1.615793e-02   0.000000e+00 
  7.627102e+02   1.273596e+00   4.404999e+00   1.506871e-02   0.000000e+00 
  7.627102e+02   1.273596e+00   4.404999e+00   1.506871e-02   0.000000e+00 
  7.630132e+02   1.443234e+00   3.101294e+00   1.532418e-02   0.000000e+00 
  7.633162e+02   1.858845e+00   1.925020e+00   1.693215e-02   0.000000e+00 
  7.636192e+02   2.571498e+00   1.017853e+00   1.994162e-02   0.000000e+00 
  7.636192e+02   2.571498e+00   1.017853e+00   1.994162e-02   0.000000e+00 
  7.636887e+02   2.780855e+00   8.614522e-01   2.079893e-02   0.000000e+00 
  7.638387e+02   3.272938e+00   6.035456e-01   2.264925e-02   0.000000e+00 
  7.639002e+02   3.490587e+00   5.292696e-01   2.340788e-02   0.000000e+00 
  7.641502e+02   3.490589e+00   5.299767e-01   2.340475e-02   0.000000e+00 
  7.641502e+02   3.490589e+00   5.299767e-01   2.340475e-02   0.000000e+00 
  7.641502e+02   3.490589e+00   5.299767e-01   2.340475e-02   0.000000e+00 
  7.642177e+02   3.252202e+00   6.129063e-01   2.257046e-02   0.000000e+00 
  7.642177e+02   3.252202e+00   6.129063e-01   2.257046e-02   0.000000e+00 
  7.644312e+02   2.571503e+00   1.020515e+00   1.993162e-02   0.000000e+00 
  7.647342e+02   1.858852e+00   1.930176e+00   1.691455e-02   0.000000e+00 
  7.650372e+02   1.443243e+00   3.109014e+00   1.529845e-02   0.000000e+00 
  7.653402e+02   1.273606e+00   4.415044e+00   1.503405e-02   0.000000e+00 
  7.653402e+02   1.273606e+00   4.415044e+00   1.503405e-02   0.000000e+00 
  7.656432e+02   1.329097e+00   5.690962e+00   1.611330e-02   0.000000e+00 
  7.659462e+02   1.616535e+00   6.783092e+00   1.856908e-02   0.000000e+00 
  7.662492e+02   2.171238e+00   7.559894e+00   2.247628e-02   0.000000e+00 
  7.662492e+02   2.171238e+00   7.559894e+00   2.247628e-02   0.000000e+00 
  7.663072e+02   2.310444e+00   7.672492e+00   2.337009e-02   0.000000e+00 
  7.664172e+02   2.733629e+00   7.470536e+00   2.572331e-02   0.000000e+00 
  7.664922e+02   3.153340e+00   7.060048e+00   2.779110e-02   0.000000e+00 
  7.664922e+02   3.153340e+00   7.060048e+00   2.779110e-02   0.000000e+00 
  7.664922e+02   3.153340e+00   7.060048e+00   2.779110e-02   0.000000e+00 
  7.667392e+02   4.774500e+00   5.801126e+00   3.460103e-02   0.000000e+00 
  7.668314e+02   5.473591e+00   5.367746e+00   3.714303e-02   0.000000e+00 
  7.668314e+02   5.473591e+00   5.367746e+00   3.714303e-02   0.000000e+00 
  7.669192e+02   6.186792e+00   4.973518e+00   3.956373e-02   0.000000e+00 
  7.670692e+02   7.512395e+00   4.341694e+00   4.369931e-02   0.000000e+00 
  7.672822e+02   9.627008e+00   3.534865e+00   4.957184e-02   0.000000e+00 
  7.673722e+02   1.060242e+01   3.225821e+00   5.205318e-02   0.000000e+00 
  7.674392e+02   1.136016e+01   3.008049e+00   5.390041e-02   0.000000e+00 
  7.675492e+02   1.200326e+01   2.828948e+00   5.543131e-02   0.000000e+00 
  7.676242e+02   1.200125e+01   2.820164e+00   5.544153e-02   0.000000e+00 
  7.678712e+02   1.200125e+01   2.819495e+00   5.547519e-02   0.000000e+00 
  7.679462e+02   1.200326e+01   2.827873e+00   5.548542e-02   0.000000e+00 
  7.680562e+02   1.136016e+01   3.006295e+00   5.398276e-02   0.000000e+00 
  7.681232e+02   1.060242e+01   3.223575e+00   5.215150e-02   0.000000e+00 
  7.682132e+02   9.627002e+00   3.531914e+00   4.969160e-02   0.000000e+00 
  7.685862e+02   6.103217e+00   5.011105e+00   3.949670e-02   0.000000e+00 
  7.685862e+02   6.103217e+00   5.011105e+00   3.949670e-02   0.000000e+00 
  7.685862e+02   6.103217e+00   5.011105e+00   3.949670e-02   0.000000e+00 
  7.685862e+02   6.103217e+00   5.011105e+00   3.949670e-02   0.000000e+00 
  7.687562e+02   4.774492e+00   5.792864e+00   3.485023e-02   0.000000e+00 
  7.687562e+02   4.774492e+00   5.792864e+00   3.485023e-02   0.000000e+00 
  7.687562e+02   4.774492e+00   5.792864e+00   3.485023e-02   0.000000e+00 
  7.690032e+02   3.153331e+00   7.048769e+00   2.809918e-02   0.000000e+00 
  7.690782e+02   2.733620e+00   7.458266e+00   2.604926e-02   0.000000e+00 
  7.691882e+02   2.291868e+00   7.717390e+00   2.363525e-02   0.000000e+00 
  7.692352e+02   2.163725e+00   7.674953e+00   2.284888e-02   0.000000e+00 
  7.695062e+02   1.584864e+00   7.231286e+00   1.897067e-02   0.000000e+00 
  7.697772e+02   1.254194e+00   6.427026e+00   1.633613e-02   0.000000e+00 
  7.697772e+02   1.254194e+00   6.427026e+00   1.633613e-02   0.000000e+00 
  7.700482e+02   1.133654e+00   5.353021e+00   1.486998e-02   0.000000e+00 
  7.703192e+02   1.209371e+00   4.130588e+00   1.453033e-02   0.000000e+00 
  7.703192e+02   1.209371e+00   4.130588e+00   1.453033e-02   0.000000e+00 
  7.703662e+02   1.241719e+00   3.916948e+00   1.456812e-02   0.000000e+00 
  7.706462e+02   1.052989e+00   4.120179e+00   1.213993e-02   0.000000e+00 
  7.706912e+02   9.708498e-01   4.399823e+00   1.134773e-02   0.000000e+00 
  7.706912e+02   9.708498e-01   4.399823e+00   1.134773e-02   0.000000e+00 
  7.707355e+02   8.971984e-01   4.684856e+00   1.056828e-02   0.000000e+00 
  7.710385e+02   6.094775e-01   6.659777e+00   5.923059e-03   0.000000e+00 
  7.713415e+02   6.883868e-01   8.367310e+00   2.627622e-03   0.000000e+00 
  7.713415e+02   6.883868e-01   8.367310e+00   2.627622e-03   0.000000e+00 
  7.716445e+02   1.156316e+00   9.437589e+00   6.795054e-04   0.000000e+00 
  7.719475e+02   2.113096e+00   9.613593e+00   6.973917e-05   0.000000e+00 
  7.719475e+02   2.113096e+00   9.613593e+00   6.973917e-05   0.000000e+00 
  7.719945e+02   2.313923e+00   9.565752e+00   7.887837e-05   0.000000e+00 
  7.721555e+02   3.424591e+00   8.348109e+00   1.154285e-04   0.000000e+00 
  7.722345e+02   4.256417e+00   7.314710e+00   1.362830e-04   0.000000e+00 
  7.723845e+02   6.093469e+00   5.544794e+00   1.758802e-04   0.000000e+00 
  7.724635e+02   7.196671e+00   4.713881e+00   1.967347e-04   0.000000e+00 
  7.728085e+02   7.261514e+00   4.143202e+00   2.175077e-04   0.000000e+00 
  7.728835e+02   6.231703e+00   4.612945e+00   2.062447e-04   0.000000e+00 
  7.730525e+02   4.989485e+00   4.987422e+00   1.962775e-04   0.000000e+00 
  7.731376e+02   4.801045e+00   4.799453e+00   1.988921e-04   0.000000e+00 
  7.731376e+02   4.801045e+00   4.799453e+00   1.988921e-04   0.000000e+00 
  7.732228e+02   4.619194e+00   4.618058e+00   2.015066e-04   0.000000e+00 
  7.732228e+02   4.619194e+00   4.618058e+00   2.015066e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.755298e+02   2.199992e+00   2.205237e+00   2.723538e-04   0.000000e+00 
  7.778368e+02   4.619216e+00   4.619334e+00   3.432010e-04   0.000000e+00 
  7.778368e+02   4.619216e+00   4.619334e+00   3.432010e-04   0.000000e+00 
  7.779219e+02   4.801068e+00   4.800777e+00   3.458156e-04   0.000000e+00 
  7.779219e+02   4.801068e+00   4.800777e+00   3.458156e-04   0.000000e+00 
  7.780070e+02   4.989509e+00   4.988793e+00   3.484301e-04   0.000000e+00 
  7.781760e+02   6.231733e+00   4.614200e+00   3.808990e-04   0.000000e+00 
  7.782510e+02   7.261548e+00   4.144321e+00   4.077827e-04   0.000000e+00 
  7.785960e+02   7.196704e+00   4.715086e+00   3.925799e-04   0.000000e+00 
  7.786750e+02   6.093497e+00   5.546193e+00   3.576823e-04   0.000000e+00 
  7.788250e+02   4.256436e+00   7.316514e+00   2.914211e-04   0.000000e+00 
  7.789040e+02   3.424606e+00   8.350146e+00   2.565235e-04   0.000000e+00 
  7.790650e+02   2.313933e+00   9.568041e+00   1.990830e-04   0.000000e+00 
  7.791120e+02   2.113105e+00   9.615881e+00   1.859837e-04   0.000000e+00 
  7.794150e+02   1.156319e+00   9.439745e+00   7.730110e-04   0.000000e+00 
  7.797180e+02   6.883865e-01   8.369130e+00   2.703124e-03   0.000000e+00 
  7.797180e+02   6.883865e-01   8.369130e+00   2.703124e-03   0.000000e+00 
  7.800210e+02   6.094749e-01   6.661129e+00   5.984150e-03   0.000000e+00 
  7.803240e+02   8.971944e-01   4.685707e+00   1.061758e-02   0.000000e+00 
  7.803240e+02   8.971944e-01   4.685707e+00   1.061758e-02   0.000000e+00 
  7.803683e+02   9.708455e-01   4.400604e+00   1.139546e-02   0.000000e+00 
  7.803683e+02   9.708455e-01   4.400604e+00   1.139546e-02   0.000000e+00 
  7.804133e+02   1.052985e+00   4.120892e+00   1.218607e-02   0.000000e+00 
  7.806933e+02   1.241716e+00   3.917492e+00   1.459658e-02   0.000000e+00 
  7.807403e+02   1.209368e+00   4.131139e+00   1.455471e-02   0.000000e+00 
  7.810113e+02   1.133654e+00   5.353582e+00   1.487106e-02   0.000000e+00 
  7.812823e+02   1.254196e+00   6.427545e+00   1.631394e-02   0.000000e+00 
  7.812823e+02   1.254196e+00   6.427545e+00   1.631394e-02   0.000000e+00 
  7.815533e+02   1.584870e+00   7.231717e+00   1.892458e-02   0.000000e+00 
  7.818243e+02   2.163735e+00   7.675259e+00   2.277756e-02   0.000000e+00 
  7.818243e+02   2.163735e+00   7.675259e+00   2.277756e-02   0.000000e+00 
  7.818713e+02   2.291878e+00   7.717672e+00   2.355940e-02   0.000000e+00 
  7.819813e+02   2.733633e+00   7.458479e+00   2.596094e-02   0.000000e+00 
  7.820563e+02   3.153346e+00   7.048931e+00   2.800100e-02   0.000000e+00 
  7.820563e+02   3.153346e+00   7.048931e+00   2.800100e-02   0.000000e+00 
  7.820563e+02   3.153346e+00   7.048931e+00   2.800100e-02   0.000000e+00 
  7.823033e+02   4.774514e+00   5.792873e+00   3.471959e-02   0.000000e+00 
  7.824733e+02   6.103246e+00   5.011025e+00   3.934373e-02   0.000000e+00 
  7.824733e+02   6.103246e+00   5.011025e+00   3.934373e-02   0.000000e+00 
  7.824733e+02   6.103246e+00   5.011025e+00   3.934373e-02   0.000000e+00 
  7.824733e+02   6.103246e+00   5.011025e+00   3.934373e-02   0.000000e+00 
  7.828463e+02   9.627049e+00   3.531686e+00   4.948962e-02   0.000000e+00 
  7.829363e+02   1.060247e+01   3.223321e+00   5.193769e-02   0.000000e+00 
  7.830033e+02   1.136021e+01   3.006024e+00   5.376014e-02   0.000000e+00 
  7.831133e+02   1.200332e+01   2.827563e+00   5.525457e-02   0.000000e+00 
  7.831883e+02   1.200130e+01   2.819148e+00   5.524303e-02   0.000000e+00 
  7.834353e+02   1.200131e+01   2.819701e+00   5.520501e-02   0.000000e+00 
  7.835103e+02   1.200332e+01   2.828451e+00   5.519347e-02   0.000000e+00 
  7.836203e+02   1.136022e+01   3.007472e+00   5.366716e-02   0.000000e+00 
  7.836873e+02   1.060247e+01   3.225176e+00   5.182667e-02   0.000000e+00 
  7.837773e+02   9.627054e+00   3.534123e+00   4.935437e-02   0.000000e+00 
  7.839903e+02   7.512430e+00   4.340703e+00   4.350327e-02   0.000000e+00 
  7.841403e+02   6.186821e+00   4.972334e+00   3.938278e-02   0.000000e+00 
  7.842281e+02   5.473616e+00   5.366444e+00   3.697092e-02   0.000000e+00 
  7.842281e+02   5.473616e+00   5.366444e+00   3.697092e-02   0.000000e+00 
  7.843203e+02   4.774522e+00   5.799694e+00   3.443819e-02   0.000000e+00 
  7.843203e+02   4.774522e+00   5.799694e+00   3.443819e-02   0.000000e+00 
  7.843203e+02   4.774522e+00   5.799694e+00   3.443819e-02   0.000000e+00 
  7.845673e+02   3.153353e+00   7.058243e+00   2.765311e-02   0.000000e+00 
  7.846423e+02   2.733640e+00   7.468609e+00   2.559287e-02   0.000000e+00 
  7.847523e+02   2.310454e+00   7.670492e+00   2.324722e-02   0.000000e+00 
  7.848103e+02   2.171247e+00   7.557913e+00   2.235562e-02   0.000000e+00 
  7.851133e+02   1.616539e+00   6.781271e+00   1.845810e-02   0.000000e+00 
  7.854163e+02   1.329098e+00   5.689404e+00   1.600861e-02   0.000000e+00 
  7.857193e+02   1.273604e+00   4.413822e+00   1.493248e-02   0.000000e+00 
  7.857193e+02   1.273604e+00   4.413822e+00   1.493248e-02   0.000000e+00 
  7.860223e+02   1.443238e+00   3.108162e+00   1.519689e-02   0.000000e+00 
  7.863253e+02   1.858844e+00   1.929681e+00   1.680991e-02   0.000000e+00 
  7.866283e+02   2.571491e+00   1.020322e+00   1.982071e-02   0.000000e+00 
  7.866283e+02   2.571491e+00   1.020322e+00   1.982071e-02   0.000000e+00 
  7.866978e+02   2.780846e+00   8.634518e-01   2.067790e-02   0.000000e+00 
  7.868478e+02   3.272925e+00   6.046100e-01   2.252796e-02   0.000000e+00 
  7.869093e+02   3.490572e+00   5.299813e-01   2.328649e-02   0.000000e+00 
  7.871593e+02   3.490571e+00   5.293974e-01   2.329829e-02   0.000000e+00 
  7.871593e+02   3.490571e+00   5.293974e-01   2.329829e-02   0.000000e+00 
  7.871593e+02   3.490571e+00   5.293974e-01   2.329829e-02   0.000000e+00 
  7.872268e+02   3.252184e+00   6.119348e-01   2.247199e-02   0.000000e+00 
  7.872268e+02   3.252184e+00   6.119348e-01   2.247199e-02   0.000000e+00 
  7.874403e+02   2.571486e+00   1.018124e+00   1.985845e-02   0.000000e+00 
  7.877433e+02   1.858838e+00   1.925424e+00   1.687635e-02   0.000000e+00 
  7.880463e+02   1.443230e+00   3.101788e+00   1.529406e-02   0.000000e+00 
  7.883493e+02   1.273595e+00   4.405530e+00   1.506333e-02   0.000000e+00 
  7.883493e+02   1.273595e+00   4.405530e+00   1.506333e-02   0.000000e+00 
  7.886523e+02   1.329089e+00   5.679620e+00   1.617714e-02   0.000000e+00 
  7.889553e+02   1.616530e+00   6.770604e+00   1.866944e-02   0.000000e+00 
  7.892583e+02   2.171238e+00   7.547077e+00   2.261621e-02   0.000000e+00 
  7.892583e+02   2.171238e+00   7.547077e+00   2.261621e-02   0.000000e+00 
  7.893163e+02   2.310446e+00   7.659697e+00   2.351796e-02   0.000000e+00 
  7.894263e+02   2.733632e+00   7.458476e+00   2.589045e-02   0.000000e+00 
  7.895013e+02   3.153345e+00   7.048927e+00   2.797436e-02   0.000000e+00 
  7.895013e+02   3.153345e+00   7.048927e+00   2.797436e-02   0.000000e+00 
  7.895013e+02   3.153345e+00   7.048927e+00   2.797436e-02   0.000000e+00 
  7.897483e+02   4.774514e+00   5.792871e+00   3.483739e-02   0.000000e+00 
  7.898405e+02   5.473608e+00   5.360471e+00   3.739922e-02   0.000000e+00 
  7.898405e+02   5.473608e+00   5.360471e+00   3.739922e-02   0.000000e+00 
  7.899283e+02   6.186813e+00   4.967131e+00   3.983878e-02   0.000000e+00 
  7.900783e+02   7.512423e+00   4.336724e+00   4.400661e-02   0.000000e+00 
  7.902913e+02   9.627048e+00   3.531686e+00   4.992493e-02   0.000000e+00 
  7.903813e+02   1.060247e+01   3.223321e+00   5.242563e-02   0.000000e+00 
  7.904483e+02   1.136021e+01   3.006024e+00   5.428726e-02   0.000000e+00 
  7.905583e+02   1.200332e+01   2.827562e+00   5.583100e-02   0.000000e+00 
  7.906333e+02   1.200130e+01   2.819148e+00   5.584255e-02   0.000000e+00 
  7.908803e+02   1.200131e+01   2.819701e+00   5.588057e-02   0.000000e+00 
  7.909553e+02   1.200332e+01   2.828451e+00   5.589211e-02   0.000000e+00 
  7.910653e+02   1.136022e+01   3.007473e+00   5.438025e-02   0.000000e+00 
  7.911323e+02   1.060247e+01   3.225177e+00   5.253665e-02   0.000000e+00 
  7.912223e+02   9.627054e+00   3.534124e+00   5.006018e-02   0.000000e+00 
  7.915953e+02   6.103254e+00   5.016314e+00   3.979657e-02   0.000000e+00 
  7.915953e+02   6.103254e+00   5.016314e+00   3.979657e-02   0.000000e+00 
  7.915953e+02   6.103254e+00   5.016314e+00   3.979657e-02   0.000000e+00 
  7.915953e+02   6.103254e+00   5.016314e+00   3.979657e-02   0.000000e+00 
  7.917653e+02   4.774523e+00   5.799696e+00   3.511879e-02   0.000000e+00 
  7.917653e+02   4.774523e+00   5.799696e+00   3.511879e-02   0.000000e+00 
  7.917653e+02   4.774523e+00   5.799696e+00   3.511879e-02   0.000000e+00 
  7.920123e+02   3.153354e+00   7.058246e+00   2.832225e-02   0.000000e+00 
  7.920873e+02   2.733641e+00   7.468613e+00   2.625852e-02   0.000000e+00 
  7.921973e+02   2.292279e+00   7.727315e+00   2.383109e-02   0.000000e+00 
  7.922443e+02   2.164446e+00   7.683957e+00   2.304184e-02   0.000000e+00 
  7.925153e+02   1.587050e+00   7.234914e+00   1.914972e-02   0.000000e+00 
  7.927863e+02   1.257406e+00   6.425518e+00   1.650637e-02   0.000000e+00 
  7.927863e+02   1.257406e+00   6.425518e+00   1.650637e-02   0.000000e+00 
  7.930573e+02   1.137575e+00   5.347196e+00   1.503627e-02   0.000000e+00 
  7.933283e+02   1.213763e+00   4.121754e+00   1.469743e-02   0.000000e+00 
  7.933283e+02   1.213763e+00   4.121754e+00   1.469743e-02   0.000000e+00 
  7.933753e+02   1.246170e+00   3.907744e+00   1.473577e-02   0.000000e+00 
  7.936553e+02   1.054983e+00   4.108895e+00   1.227380e-02   0.000000e+00 
  7.937003e+02   9.721484e-01   4.388145e+00   1.147062e-02   0.000000e+00 
  7.937003e+02   9.721484e-01   4.388145e+00   1.147062e-02   0.000000e+00 
  7.937446e+02   8.978563e-01   4.672791e+00   1.068036e-02   0.000000e+00 
  7.940476e+02   6.068404e-01   6.645650e+00   5.962923e-03   0.000000e+00 
  7.943506e+02   6.840110e-01   8.352538e+00   2.596905e-03   0.000000e+00 
  7.943506e+02   6.840110e-01   8.352538e+00   2.596905e-03   0.000000e+00 
  7.946536e+02   1.151414e+00   9.423830e+00   5.767054e-04   0.000000e+00 
  7.949566e+02   2.108751e+00   9.602395e+00  -1.103709e-04   0.000000e+00 
  7.949566e+02   2.108751e+00   9.602395e+00  -1.103709e-04   0.000000e+00 
  7.949566e+02   2.108751e+00   9.602395e+00  -1.103709e-04   0.000000e+00 
  7.949566e+02   2.108751e+00   9.602395e+00  -1.103709e-04   0.000000e+00 
  7.950036e+02   2.309770e+00   9.555049e+00  -1.138389e-04   0.000000e+00 
  7.952036e+02   3.350474e+00   9.167641e+00  -1.298187e-04   0.000000e+00 
  7.952536e+02   3.662253e+00   9.026151e+00  -1.341331e-04   0.000000e+00 
  7.952536e+02   3.662253e+00   9.026151e+00  -1.341331e-04   0.000000e+00 
  7.953036e+02   3.989327e+00   8.886311e+00  -1.384475e-04   0.000000e+00 
  7.954536e+02   5.062325e+00   8.476693e+00  -1.513906e-04   0.000000e+00 
