Printout for SDDS file result.sdds

    Turns         x_79           y_79     
                   m              m       
------------------------------------------
       2628  -1.151990e-05   1.372270e-06 
       2629  -5.037510e-06   1.083950e-06 
       2630   7.131910e-06  -1.626760e-06 
       2631   1.111480e-05  -6.680060e-07 
       2632   2.434120e-06   1.775130e-06 
       2633  -8.959470e-06   2.196930e-07 
       2634  -1.009340e-05  -1.810500e-06 
       2635   2.568540e-07   2.325540e-07 
       2636   1.024960e-05   1.733110e-06 
       2637   8.524500e-06  -6.606770e-07 
       2638  -2.882680e-06  -1.550180e-06 
       2639  -1.093990e-05   1.038710e-06 
       2640  -6.506600e-06   1.275300e-06 
       2641   5.297150e-06  -1.344350e-06 
       2642   1.100300e-05  -9.274550e-07 
       2643   4.161440e-06   1.560250e-06 
       2644  -7.368680e-06   5.297270e-07 
       2645  -1.044710e-05  -1.674980e-06 
       2646  -1.626850e-06  -1.077950e-07 
       2647   8.987450e-06   1.683630e-06 
       2648   9.315150e-06  -3.117180e-07 
       2649  -9.512870e-07  -1.587950e-06 
       2650  -1.007110e-05   7.029150e-07 
       2651  -7.681550e-06   1.396100e-06 
       2652   3.427390e-06  -1.042210e-06 
       2653   1.056880e-05  -1.122020e-06 
       2654   5.647480e-06   1.309720e-06 
       2655  -5.664370e-06   7.844390e-07 
       2656  -1.046380e-05  -1.490460e-06 
       2657  -3.334690e-06  -4.056000e-07 
       2658   7.541120e-06   1.575110e-06 
       2659   9.773250e-06   9.829510e-09 
       2660   8.782890e-07  -1.560500e-06 
       2661  -8.959070e-06   3.780270e-07 
       2662  -8.546990e-06   1.449680e-06 
       2663   1.581090e-06  -7.341480e-07 
       2664   9.847250e-06  -1.251560e-06 
       2665   6.863980e-06   1.037190e-06 
       2666  -3.905300e-06   9.802960e-07 
       2667  -1.016580e-05  -1.269540e-06 
       2668  -4.827330e-06  -6.542310e-07 
       2669   5.966400e-06   1.418360e-06 
       2670   9.907540e-06   2.947170e-07 
       2671   2.558070e-06  -1.476240e-06 
       2672  -7.653610e-06   7.528690e-08 
       2673  -9.097880e-06   1.441550e-06 
       2674  -1.879840e-07  -4.326670e-07 
       2675   8.879260e-06  -1.318440e-06 
       2676   7.792680e-06   7.555880e-07 
       2677  -2.147930e-06   1.116420e-06 
       2678  -9.583240e-06  -1.024820e-06 
       2679  -6.074560e-06  -8.496940e-07 
       2680   4.319170e-06   1.224850e-06 
       2681   9.735860e-06   5.361470e-07 
       2682   4.047800e-06  -1.344820e-06 
       2683  -6.206930e-06  -1.961850e-07 
       2684  -9.338950e-06   1.379010e-06 
       2685  -1.832000e-06  -1.485930e-07 
       2686   7.710550e-06  -1.327160e-06 
       2687   8.425160e-06   4.767560e-07 
       2688  -4.448420e-07   1.194330e-06 
       2689  -8.752860e-06  -7.683620e-07 
       2690  -7.055560e-06  -9.904860e-07 
       2691   2.653730e-06   1.006160e-06 
       2692   9.284040e-06   7.297560e-07 
       2693   5.315650e-06  -1.176600e-06 
       2694  -4.671930e-06  -4.294980e-07 
       2695  -9.283900e-06   1.270590e-06 
       2696  -3.310120e-06   1.091360e-07 
       2697   6.389710e-06  -1.283950e-06 
       2698   8.762490e-06   2.110800e-07 
       2699   1.156580e-06   1.217610e-06 
       2700  -7.716280e-06  -5.113450e-07 
       2701  -7.758910e-06  -1.077370e-06 
       2702   1.021240e-06   7.735150e-07 
       2703   8.584550e-06   8.735100e-07 
       2704   6.338620e-06  -9.821930e-07 
       2705  -3.100610e-06  -6.200020e-07 
       2706  -8.954410e-06   1.125620e-06 
       2707  -4.589240e-06   3.335990e-07 
       2708   4.966620e-06  -1.196330e-06 
       2709   8.814500e-06  -3.272600e-08 
       2710   2.615200e-06   1.191520e-06 
       2711  -6.518530e-06  -2.636950e-07 
       2712  -8.182300e-06  -1.113100e-06 
       2713  -5.315870e-07   5.374230e-07 
       2714   7.675110e-06   9.675150e-07 
       2715   7.102590e-06  -7.720140e-07 
       2716  -1.542530e-06  -7.652150e-07 
       2717  -8.378900e-06   9.538001e-07 
       2718  -5.644470e-06   5.199350e-07 
       2719   3.490860e-06  -1.072670e-06 
       2720   8.598920e-06  -2.477720e-07 
       2721   3.896940e-06   1.122630e-06 
       2722  -5.206390e-06  -3.385870e-08 
       2723  -8.331940e-06  -1.102070e-06 
       2724  -1.963600e-06   3.073330e-07 
       2725   6.597170e-06   1.013780e-06 
       2726   7.602170e-06  -5.559100e-07 
       2727  -4.348770e-08  -8.646740e-07 
       2728  -7.591250e-06   7.647480e-07 
       2729  -6.459310e-06   6.652940e-07 
       2730   2.010220e-06  -9.217840e-07 
       2731   8.140290e-06  -4.290500e-07 
       2732   4.975340e-06   1.018420e-06 
       2733  -3.826930e-06   1.713510e-07 
       2734  -8.221880e-06  -1.049980e-06 
       2735  -3.240030e-06   9.140040e-08 
       2736   5.394430e-06   1.015900e-06 
       2737   7.840260e-06  -3.428430e-07 
       2738   1.355570e-06  -9.197230e-07 
       2739  -6.629410e-06   5.676650e-07 
       2740  -7.025600e-06   7.687180e-07 
       2741   5.694080e-07  -7.525330e-07 
       2742   7.468810e-06  -5.734110e-07 
       2743   5.831830e-06   8.868720e-07 
       2744  -2.426040e-06   3.468370e-07 
       2745  -7.872960e-06  -9.634580e-07 
       2746  -4.333150e-06  -1.036850e-07 
       2747   4.111370e-06   9.787969e-07 
       2748   7.827400e-06  -1.406480e-07 
       2749   2.619470e-06  -9.332580e-07 
       2750  -5.533990e-06   3.710220e-07 
       2751  -7.343170e-06   8.309700e-07 
       2752  -7.910860e-07  -5.734860e-07 
       2753   6.618990e-06  -6.794790e-07 
       2754   6.455750e-06   7.361180e-07 
       2755  -1.047170e-06   4.892170e-07 
       2756  -7.311810e-06  -8.497150e-07 
       2757  -5.222600e-06  -2.727870e-07 
       2758   2.791890e-06   9.083030e-07 
       2759   7.580950e-06   4.414090e-08 
       2760   3.719490e-06  -9.094440e-07 
       2761  -4.346860e-06   1.823150e-07 
       2762  -7.419320e-06   8.543030e-07 
       2763  -2.035920e-06  -3.926200e-07 
       2764   5.628350e-06  -7.475030e-07 
       2765   6.844130e-06   5.741120e-07 
       2766   2.698580e-07   5.967600e-07 
       2767  -6.569580e-06  -7.161830e-07 
       2768  -5.895490e-06  -4.123470e-07 
       2769   1.477980e-06   8.108950e-07 
       2770   7.124110e-06   2.063950e-07 
       2771   4.633730e-06  -8.534070e-07 
       2772  -3.109790e-06   7.892950e-09 
       2773  -7.268110e-06   8.422140e-07 
       2774  -3.135620e-06  -2.170810e-07 
       2775   4.536120e-06  -7.791620e-07 
       2776   7.001270e-06   4.083390e-07 
       2777   1.489760e-06   6.692690e-07 
       2778  -5.680770e-06  -5.702210e-07 
       2779  -6.346320e-06  -5.203400e-07 
       2780   2.086420e-07   6.933470e-07 
       2781   6.484780e-06   3.424280e-07 
       2782   5.347380e-06  -7.709330e-07 
       2783  -1.863220e-06  -1.471620e-07 
       2784  -6.909450e-06   7.991600e-07 
       2785  -4.067060e-06  -5.300540e-08 
       2786   3.381880e-06  -7.773440e-07 
       2787   6.938090e-06   2.455870e-07 
       2788   2.582560e-06   7.079120e-07 
       2789  -4.681930e-06  -4.188320e-07 
       2790  -6.576590e-06  -5.961820e-07 
       2791  -9.811080e-07   5.624410e-07 
       2792   5.694480e-06   4.499770e-07 
       2793   5.852620e-06  -6.681680e-07 
       2794  -6.451520e-07  -2.790830e-07 
       2795  -6.368110e-06   7.302870e-07 
       2796  -4.813700e-06   9.460230e-08 
       2797   2.204430e-06  -7.458940e-07 
       2798   6.671410e-06   9.176110e-08 
       2799   3.524100e-06   7.150250e-07 
       2800  -3.610430e-06  -2.684380e-07 
       2801  -6.594340e-06  -6.405890e-07 
       2802  -2.061010e-06   4.247090e-07 
       2803   4.787100e-06   5.281280e-07 
       2804   6.148420e-06  -5.513440e-07 
       2805   5.098480e-07  -3.854170e-07 
       2806  -5.672690e-06   6.411490e-07 
       2807  -5.365680e-06   2.219350e-07 
       2808   1.040600e-06  -6.893610e-07 
       2809   6.222980e-06  -4.824110e-08 
       2810   4.296430e-06   6.938910e-07 
       2811  -2.503290e-06  -1.246990e-07 
       2812  -6.413410e-06  -6.554010e-07 
       2813  -3.006140e-06   2.862050e-07 
       2814   3.797740e-06   5.771950e-07 
       2815   6.240090e-06  -4.265320e-07 
       2816   1.571450e-06  -4.649670e-07 
       2817  -4.854440e-06   5.374540e-07 
       2818  -5.719640e-06   3.263910e-07 
       2819  -7.564980e-08  -6.127430e-07 
       2820   5.618540e-06  -1.706060e-07 
       2821   4.887850e-06   6.485080e-07 
       2822  -1.396100e-06   7.618640e-09 
       2823  -6.052680e-06  -6.433870e-07 
       2824  -3.797310e-06   1.523330e-07 
       2825   2.761600e-06   5.985760e-07 
       2826   6.138710e-06  -2.994210e-07 
       2827   2.514160e-06  -5.177020e-07 
       2828  -3.946190e-06   4.248210e-07 
       2829  -5.878380e-06   4.065420e-07 
       2830  -1.114110e-06  -5.212450e-07 
       2831   4.886760e-06  -2.726260e-07 
       2832   5.292880e-06   5.833500e-07 
       2833  -3.220140e-07   1.247260e-07 
       2834  -5.535110e-06  -6.080330e-07 
       2835  -4.421230e-06   2.770820e-08 
       2836   1.712880e-06   5.945720e-07 
       2837   5.860360e-06  -1.751490e-07 
       2838   3.317800e-06  -5.446210e-07 
       2839  -2.981230e-06   3.085830e-07 
       2840  -5.850370e-06   4.620540e-07 
       2841  -2.048930e-06  -4.200570e-07 
       2842   4.058170e-06  -3.526800e-07 
       2843   5.512030e-06   5.031490e-07 
       2844   6.890210e-07   2.238430e-07 
       2845  -4.886840e-06  -5.533290e-07 
       2846  -4.870550e-06  -8.392990e-08 
       2847   6.838470e-07   5.682000e-07 
       2848   5.425390e-06  -5.816510e-08 
       2849   3.967710e-06  -5.476020e-07 
       2850  -1.992330e-06   1.936050e-07 
       2851  -5.649080e-06   4.935730e-07 
       2852  -2.859140e-06  -3.141560e-07 
       2853   3.164160e-06  -4.101730e-07 
       2854   5.551300e-06   4.126790e-07 
       2855   1.610990e-06   3.031940e-07 
       2856  -4.136120e-06  -4.835550e-07 
       2857  -5.143630e-06  -1.797610e-07 
       2858  -2.960060e-07   5.229930e-07 
       2859   4.857410e-06   4.786280e-08 
       2860   4.454830e-06  -5.292300e-07 
       2861  -1.010710e-06   8.415910e-08 
       2862  -5.292270e-06   5.025950e-07 
       2863  -3.528890e-06  -2.081350e-07 
       2864   2.235930e-06  -4.454430e-07 
       2865   5.421700e-06   3.165690e-07 
       2866   2.422320e-06   3.619640e-07 
       2867  -3.312390e-06  -4.030870e-07 
       2868  -5.244220e-06  -2.578900e-07 
       2869  -1.200660e-06   4.628100e-07 
       2870   4.182460e-06   1.401010e-07 
       2871   4.775590e-06  -4.926180e-07 
       2872  -6.528850e-08  -1.617940e-08 
       2873  -4.801180e-06   4.913120e-07 
       2874  -4.047650e-06  -1.060780e-07 
       2875   1.303600e-06  -4.596410e-07 
       2876   5.138560e-06   2.191440e-07 
       2877   3.106190e-06   4.002170e-07 
       2878  -2.445260e-06  -3.162210e-07 
       2879  -5.180990e-06  -3.173140e-07 
       2880  -2.008120e-06   3.916490e-07 
       2881   3.427990e-06   2.165650e-07 
       2882   4.931660e-06  -4.412270e-07 
       2883   8.180730e-07  -1.045860e-07 
       2884  -4.199590e-06   4.624440e-07 
       2885  -4.410100e-06  -1.145380e-08 
       2886   3.953780e-07  -4.545980e-07 
       2887   4.720750e-06   1.242900e-07 
       2888   3.650760e-06   4.187980e-07 
       2889  -1.563650e-06  -2.270100e-07 
       2890  -4.966930e-06  -3.578620e-07 
       2891  -2.700780e-06   3.134780e-07 
       2892   2.621980e-06   2.760990e-07 
       2893   4.929510e-06  -3.786950e-07 
       2894   1.617120e-06  -1.790140e-07 
       2895  -3.513020e-06   4.190820e-07 
       2896  -4.615970e-06   7.294400e-08 
       2897  -4.631760e-07  -4.326760e-07 
       2898   4.189900e-06   3.535750e-08 
       2899   4.049150e-06   4.192130e-07 
       2900  -6.949240e-07  -1.391430e-07 
       2901  -4.618670e-06  -3.801060e-07 
       2902  -3.265670e-06   2.320880e-07 
       2903   1.792060e-06   3.183260e-07 
       2904   4.779930e-06  -3.086780e-07 
       2905   2.313640e-06  -2.381830e-07 
       2906  -2.767780e-06   3.645250e-07 
       2907  -4.669720e-06   1.450300e-07 
       2908  -1.249710e-06  -3.966210e-07 
       2909   3.569580e-06  -4.490790e-08 
       2910   4.299340e-06   4.034920e-07 
       2911   1.357590e-07  -5.583880e-08 
       2912  -4.155730e-06  -3.852550e-07 
       2913  -3.694540e-06   1.509650e-07 
       2914   9.647160e-07   3.435770e-07 
       2915   4.497400e-06  -2.347060e-07 
       2916   2.893720e-06  -2.815420e-07 
       2917  -1.990160e-06   3.021270e-07 
       2918  -4.580020e-06   2.034250e-07 
       2919  -1.945560e-06  -3.494090e-07 
       2920   2.884420e-06  -1.144030e-07 
       2921   4.403880e-06   3.740590e-07 
       2922   9.061060e-07   2.021900e-08 
       2923  -3.599750e-06  -3.750390e-07 
       2924  -3.983750e-06   7.319070e-08 
       2925   1.645380e-07   3.527980e-07 
       2926   4.099370e-06  -1.600640e-07 
       2927   3.347870e-06  -3.092100e-07 
       2928  -1.205660e-06   2.351680e-07 
       2929  -4.359300e-06   2.474320e-07 
       2930  -2.536020e-06  -2.941080e-07 
       2931   2.159340e-06  -1.716760e-07 
       2932   4.369500e-06   3.335880e-07 
       2933   1.597140e-06   8.692910e-08 
       2934  -2.973680e-06  -3.515820e-07 
       2935  -4.134120e-06   1.373210e-09 
       2936  -5.863490e-07   3.474400e-07 
       2937   3.605590e-06  -8.769180e-08 
       2938   3.671030e-06  -3.218940e-07 
       2939  -4.382100e-07   1.667290e-07 
       2940  -4.023050e-06   2.769850e-07 
       2941  -3.010560e-06  -2.337540e-07 
       2942   1.418740e-06  -2.159060e-07 
       2943   4.206660e-06   2.848760e-07 
       2944   2.193530e-06   1.427850e-07 
       2945  -2.301020e-06  -3.172770e-07 
       2946  -4.150550e-06  -6.240340e-08 
       2947  -1.268800e-06   3.293530e-07 
       2948   3.037350e-06  -2.011040e-08 
       2949   3.862410e-06  -3.207960e-07 
       2950   2.903460e-07   9.960580e-08 
       2951  -3.589150e-06   2.925780e-07 
       2952  -3.362820e-06  -1.712300e-07 
       2953   6.858710e-07  -2.468670e-07 
       2954   3.928930e-06   2.307220e-07 
       2955   2.683850e-06   1.868680e-07 
       2956  -1.605070e-06  -2.746620e-07 
       2957  -4.041620e-06  -1.165980e-07 
       2958  -1.867030e-06   3.006660e-07 
       2959   2.416700e-06   4.062700e-08 
       2960   3.925200e-06  -3.075110e-07 
       2961   9.608350e-07   3.622410e-08 
       2962  -3.077220e-06   2.951860e-07 
       2963  -3.590550e-06  -1.091820e-07 
       2964  -1.786180e-08  -2.648650e-07 
       2965   3.552410e-06   1.738170e-07 
       2966   3.060600e-06   2.188110e-07 
       2967  -9.082380e-07  -2.263090e-07 
       2968  -3.819100e-06  -1.602120e-07 
       2969  -2.368820e-06   2.636740e-07 
       2970   1.765780e-06   9.296110e-08 
       2971   3.866240e-06  -2.839230e-07 
       2972   1.557120e-06  -2.140560e-08 
       2973  -2.507890e-06   2.861730e-07 
       2974  -3.695370e-06  -4.993570e-08 
       2975  -6.733580e-07  -2.706720e-07 
       2976   3.095090e-06   1.166540e-07 
       2977   3.320200e-06   2.387590e-07 
       2978  -2.314600e-07  -1.747210e-07 
       2979  -3.497340e-06  -1.927630e-07 
       2980  -2.765690e-06   2.207320e-07 
       2981   1.106120e-06   1.358310e-07 
       2982   3.695560e-06  -2.520980e-07 
       2983   2.066370e-06  -7.172000e-08 
       2984  -1.902080e-06   2.671950e-07 
       2985  -3.682470e-06   4.550740e-09 
       2986  -1.264260e-06  -2.654380e-07 
       2987   2.576130e-06   6.145600e-08 
       2988   3.462830e-06   2.472980e-07 
       2989   4.063650e-07  -1.222420e-07 
       2990  -3.092720e-06  -2.142500e-07 
       2991  -3.052870e-06   1.741590e-07 
       2992   4.580860e-07   1.686580e-07 
       2993   3.425830e-06  -2.141860e-07 
       2994   2.479250e-06  -1.136130e-07 
       2995  -1.280420e-06   2.401020e-07 
       2996  -3.560230e-06   5.272330e-08 
       2997  -1.777260e-06  -2.506080e-07 
       2998   2.015250e-06   1.011920e-08 
       2999   3.492130e-06   2.453850e-07 
       3000   9.887819e-07  -7.098470e-08 
       3001  -2.622970e-06  -2.250940e-07 
       3002  -3.229210e-06   1.261500e-07 
       3003  -1.597240e-07   1.913150e-07 
       3004   3.071850e-06  -1.723260e-07 
       3005   2.789920e-06  -1.464270e-07 
       3006  -6.625820e-07   2.068490e-07 
       3007  -3.339710e-06   9.344500e-08 
       3008  -2.202290e-06  -2.278330e-07 
       3009   1.432080e-06  -3.582160e-08 
       3010   3.414930e-06   2.342720e-07 
       3011   1.502110e-06  -2.277900e-08 
       3012  -2.106560e-06  -2.260800e-07 
       3013  -3.296940e-06   7.871070e-08 
       3014  -7.308590e-07   2.040780e-07 
       3015   2.649940e-06  -1.285710e-07 
       3016   2.996030e-06  -1.699250e-07 
       3017  -6.680960e-08   1.694050e-07 
       3018  -3.034190e-06   1.259930e-07 
       3019  -2.532570e-06  -1.988820e-07 
       3020   8.455960e-07  -7.521200e-08 
       3021   3.240750e-06   2.154220e-07 
       3022   1.935670e-06   2.086960e-08 
       3023  -1.562120e-06  -2.182800e-07 
       3024  -3.261400e-06   3.359580e-08 
       3025  -1.241390e-06   2.075730e-07 
       3026   2.177330e-06  -8.481200e-08 
       3027   3.098490e-06  -1.842550e-07 
       3028   4.905570e-07   1.296810e-07 
       3029  -2.658580e-06   1.500400e-07 
       3030  -2.764660e-06  -1.655620e-07 
       3031   2.735800e-07  -1.072790e-07 
       3032   2.981400e-06   1.904300e-07 
       3033   2.281890e-06   5.879980e-08 
       3034  -1.007860e-06  -2.029840e-07 
       3035  -3.130650e-06  -7.725530e-09 
       3036  -1.680140e-06   2.027100e-07 
       3037   1.671600e-06  -4.272880e-08 
       3038   3.101260e-06  -1.899020e-07 
       3039   9.954380e-07   8.945530e-08 
       3040  -2.228870e-06   1.656210e-07 
       3041  -2.898260e-06  -1.296430e-07 
       3042  -2.678260e-07  -1.316170e-07 
       3043   2.650400e-06   1.609480e-07 
       3044   2.536330e-06   9.020080e-08 
       3045  -4.610220e-07  -1.816220e-07 
       3046  -2.915080e-06  -4.409520e-08 
       3047  -2.038840e-06   1.906170e-07 
       3048   1.150150e-06  -3.747200e-09 
       3049   3.011030e-06  -1.876260e-07 
       3050   1.436280e-06   5.032950e-08 
       3051  -1.761610e-06   1.730920e-07 
       3052  -2.936050e-06  -9.279690e-08 
       3053  -7.644900e-07  -1.481630e-07 
       3054   2.262530e-06   1.286110e-07 
       3055   2.697610e-06   1.146040e-07 
       3056   6.251470e-08  -1.556990e-07 
       3057  -2.626890e-06  -7.467590e-08 
       3058  -2.312190e-06   1.725730e-07 
       3059   6.296520e-07   3.098680e-08 
       3060   2.836800e-06  -1.784080e-07 
       3061   1.804230e-06   1.368030e-08 
       3062  -1.273320e-06   1.730810e-07 
       3063  -2.883410e-06  -5.654090e-08 
       3064  -1.204580e-06  -1.571610e-07 
       3065   1.833270e-06   9.498260e-08 
       3066   2.767200e-06   1.318600e-07 
       3067   5.486620e-07  -1.267220e-07 
       3068  -2.279630e-06  -9.894660e-08 
       3069  -2.497790e-06   1.499400e-07 
       3070   1.256220e-07   6.061910e-08 
       3071   2.589490e-06  -1.633830e-07 
       3072   2.093220e-06  -1.936530e-08 
       3073  -7.800550e-07   1.664300e-07 
       3074  -2.748050e-06  -2.219980e-08 
       3075  -1.578760e-06  -1.591150e-07 
       3076   1.378260e-06   6.149830e-08 
       3077   2.749260e-06   1.421140e-07 
       3078   9.854050e-07  -9.614760e-08 
       3079  -1.887710e-06  -1.166870e-07 
       3080  -2.596050e-06   1.241040e-07 
       3081  -3.479690e-07   8.458770e-08 
       3082   2.281470e-06  -1.437820e-07 
       3083   2.299950e-06  -4.794550e-08 
       3084  -2.969110e-07   1.541430e-07 
       3085  -2.539630e-06   9.124630e-09 
       3086  -1.880300e-06  -1.547450e-07 
       3087   9.128770e-07   2.942630e-08 
       3088   2.650260e-06   1.457610e-07 
       3089   1.363020e-06  -6.532830e-08 
       3090  -1.465880e-06  -1.279520e-07 
       3091  -2.609950e-06   9.641730e-08 
       3092  -7.790090e-07   1.026110e-07 
       3093   1.926070e-06  -1.208730e-07 
       3094   2.423830e-06  -7.146680e-08 
       3095   1.623320e-07   1.373260e-07 
       3096  -2.269340e-06   3.657060e-08 
       3097  -2.105110e-06  -1.449300e-07 
       3098   4.517560e-07  -1.619100e-10 
       3099   2.478660e-06   1.434040e-07 
       3100   1.674220e-06  -3.547430e-08 
       3101  -1.028820e-06  -1.330400e-07 
       3102  -2.544790e-06   6.815010e-08 
       3103  -1.157490e-06   1.146680e-07 
       3104   1.537140e-06  -9.590760e-08 
       3105   2.466760e-06  -8.959700e-08 
       3106   5.855520e-07   1.171350e-07 
       3107  -1.949490e-06   5.952210e-08 
       3108  -2.251660e-06  -1.306600e-07 
       3109   8.409130e-09  -2.641120e-08 
       3110   2.244530e-06   1.358120e-07 
       3111   1.914200e-06  -7.622010e-09 
       3112  -5.906220e-07  -1.324500e-07 
       3113  -2.407900e-06   4.045230e-08 
       3114  -1.475630e-06   1.209680e-07 
       3115   1.128610e-06  -7.007450e-08 
       3116   2.432950e-06  -1.022480e-07 
       3117   9.625240e-07   9.472500e-08 
       3118  -1.593000e-06   7.760490e-08 
       3119  -2.320880e-06  -1.129860e-07 
       3120  -4.050990e-07  -4.869070e-08 
       3121   1.959110e-06   1.238640e-07 
       3122   2.080600e-06   1.738560e-08 
       3123  -1.644950e-07  -1.268460e-07 
       3124  -2.208250e-06   1.432230e-08 
       3125  -1.728030e-06   1.219170e-07 
       3126   7.140350e-07  -4.446280e-08 
       3127   2.328630e-06  -1.095510e-07 
       3128   1.285100e-06   7.120480e-08 
       3129  -1.213040e-06   9.067390e-08 
       3130  -2.315950e-06  -9.296720e-08 
       3131  -7.784160e-07  -6.659290e-08 
       3132   1.634450e-06   1.085110e-07 
       3133   2.173440e-06   3.890960e-08 
       3134   2.376310e-07  -1.170070e-07 
       3135  -1.956060e-06  -9.414080e-09 
       3136  -1.911580e-06   1.180820e-07 
       3137   3.062320e-07  -2.003000e-08 
       3138   2.161710e-06  -1.118290e-07 
       3139   1.547330e-06   4.760220e-08 
       3140  -8.225690e-07   9.879260e-08 
       3141  -2.242050e-06  -7.163700e-08 
       3142  -1.103100e-06  -7.992420e-08 
       3143   1.282900e-06   9.072350e-08 
       3144   2.194940e-06   5.651680e-08 
       3145   6.053470e-07  -1.037870e-07 
       3146  -1.662450e-06  -3.011600e-08 
       3147  -2.025460e-06   1.101500e-07 
       3148  -8.305240e-08   2.419380e-09 
       3149   1.941420e-06  -1.095610e-07 
       3150   1.745450e-06   2.483170e-08 
       3151  -4.339880e-07   1.022070e-07 
       3152  -2.106060e-06  -4.996100e-08 
       3153  -1.372720e-06  -8.868800e-08 
       3154   9.168370e-07   7.145950e-08 
       3155   2.149300e-06   6.997290e-08 
       3156   9.299840e-07  -8.807520e-08 
       3157  -1.339030e-06  -4.733100e-08 
       3158  -2.071000e-06   9.888520e-08 
       3159  -4.434230e-07   2.224760e-08 
       3160   1.677990e-06  -1.033450e-07 
       3161   1.877880e-06   3.673160e-09 
       3162  -5.880180e-08   1.013160e-07 
       3163  -1.916290e-06  -2.880970e-08 
       3164  -1.582970e-06  -9.306270e-08 
       3165   5.481860e-07   5.162380e-08 
       3166   2.042430e-06   7.922930e-08 
       3167   1.204750e-06  -7.075400e-08 
       3168  -9.974890e-07  -6.079170e-08 
       3169  -2.051470e-06   8.509600e-08 
       3170  -7.660560e-07   3.898930e-08 
       3171   1.382240e-06  -9.386530e-08 
       3172   1.945130e-06  -1.524340e-08 
       3173   2.926710e-07   9.663920e-08 
       3174  -1.682050e-06  -8.935340e-09 
       3175  -1.731570e-06  -9.337490e-08 
       3176   1.881610e-07   3.204180e-08 
       3177   1.881700e-06   8.440420e-08 
       3178   1.424810e-06  -5.266940e-08 
       3179  -6.492920e-07  -7.040450e-08 
       3180  -1.971880e-06   6.959550e-08 
       3181  -1.043860e-06   5.235000e-08 
       3182   1.065200e-06  -8.185230e-08 
       3183   1.949600e-06  -3.144490e-08 
       3184   6.115200e-07   8.878190e-08 
       3185  -1.413380e-06   9.043590e-09 
       3186  -1.818260e-06  -9.007020e-08 
       3187  -1.530490e-07   1.343590e-08 
       3188   1.675580e-06   8.575860e-08 
       3189   1.587290e-06  -3.460110e-08 
       3190  -3.053100e-07  -7.623410e-08 
       3191  -1.838690e-06   5.317100e-08 
       3192  -1.271560e-06   6.219800e-08 
       3193   7.378150e-07  -6.805240e-08 
       3194   1.895430e-06  -4.461570e-08 
       3195   8.904180e-07   7.840400e-08 
       3196  -1.120670e-06   2.465090e-08 
       3197  -1.844650e-06  -8.368270e-08 
       3198  -4.665080e-07  -3.590100e-09 
       3199   1.433310e-06   8.367090e-08 
       3200   1.691230e-06  -1.724030e-08 
       3201   2.445040e-08  -7.848300e-08 
       3202  -1.659510e-06   3.655660e-08 
       3203  -1.445750e-06   6.855130e-08 
       3204   4.105830e-07  -5.319620e-08 
       3205   1.788220e-06  -5.459190e-08 
       3206   1.123730e-06   6.618740e-08 
       3207  -8.142930e-07   3.755510e-08 
       3208  -1.814050e-06  -7.480460e-08 
       3209  -7.447200e-07  -1.856100e-08 
       3210   1.164600e-06   7.860900e-08 
       3211   1.737510e-06  -1.173240e-09 
       3212   3.310840e-07  -7.746830e-08 
       3213  -1.442850e-06   2.041090e-08 
       3214  -1.564840e-06   7.155960e-08 
       3215   9.328800e-08  -3.797260e-08 
       3216   1.634780e-06  -6.135070e-08 
       3217   1.307570e-06   5.280770e-08 
       3218  -5.043590e-07   4.756570e-08 
       3219  -1.731250e-06  -6.405710e-08 
       3220  -9.817520e-07  -3.113420e-08 
       3221   8.792940e-07   7.110180e-08 
       3222   1.728650e-06   1.312950e-08 
       3223   6.069850e-07  -7.359650e-08 
       3224  -1.197720e-06   5.300550e-09 
       3225  -1.629020e-06   7.148440e-08 
       3226  -2.052480e-07  -2.300670e-08 
       3227   1.442840e-06  -6.499530e-08 
       3228   1.439800e-06   3.890920e-08 
       3229  -2.003820e-07   5.462460e-08 
       3230  -1.602260e-06  -5.206280e-08 
       3231  -1.173310e-06  -4.109730e-08 
       3232   5.870530e-07   6.171290e-08 
       3233   1.668670e-06   2.531810e-08 
       3234   8.459830e-07  -6.733780e-08 
       3235  -9.334060e-07  -8.311630e-09 
       3236  -1.640100e-06   6.867590e-08 
       3237  -4.773660e-07  -8.843700e-09 
       3238   1.220760e-06  -6.573650e-08 
       3239   1.519960e-06   2.508330e-08 
       3240   8.894310e-08   5.879350e-08 
       3241  -1.434090e-06  -3.942220e-08 
       3242  -1.316740e-06  -4.836220e-08 
       3243   2.970950e-07   5.101420e-08 
       3244   1.562820e-06   3.516320e-08 
       3245   1.043430e-06  -5.920110e-08 
       3246  -6.591120e-07  -2.007220e-08 
       3247  -1.601340e-06   6.354950e-08 
       3248  -7.167150e-07   4.063730e-09 
       3249   9.772340e-07  -6.387300e-08 
       3250   1.549190e-06   1.185220e-08 
       3251   3.559540e-07   6.023790e-08 
       3252  -1.234430e-06  -2.669300e-08 
       3253  -1.411030e-06  -5.295420e-08 
       3254   1.794290e-08   3.956360e-08 
       3255   1.417400e-06   4.255100e-08 
       3256   1.196250e-06  -4.971000e-08 
       3257  -3.837280e-07  -2.973870e-08 
       3258  -1.517300e-06   5.656300e-08 
       3259  -9.183590e-07   1.536190e-08 
       3260   7.210110e-07  -5.976950e-08 
       3261   1.530080e-06  -3.435800e-10 
